index;CUSEC;NMUN;POLYLINE;POLYLINEPREURL;URLENCODED
978;2807404024;Leganés;ktduFvyzU@XFt@HdA@NH~@B`@Ff@?XBn@AF?f@Dl@Dp@mAH_@Dg@@m@BgAJCa@I_BGq@OuCI{@Eu@JGXOZMj@QfAWd@Oj@O;((ktduFvyzU@XFt@HdA@NH~@B`@Ff@?XBn@AF?f@Dl@Dp@mAH_@Dg@@m@BgAJCa@I_BGq@OuCI{@Eu@JGXOZMj@QfAWd@Oj@O));((ktduFvyzU%40XFt%40HdA%40NH~%40B%60%40Ff%40%3FXBn%40AF%3Ff%40Dl%40Dp%40mAH_%40Dg%40%40m%40BgAJCa%40I_BGq%40OuCI%7B%40Eu%40JGXOZMj%40QfAWd%40Oj%40O))
979;2807404025;Leganés;yiduF~g|UBpE@dBs@Cu@Ea@Ei@IiAEAwB?ACyCV@dBC|@?bAA;((yiduF~g|UBpE@dBs@Cu@Ea@Ei@IiAEAwB?ACyCV@dBC|@?bAA));((yiduF~g%7CUBpE%40dBs%40Cu%40Ea%40Ei%40IiAEAwB%3FACyCV%40dBC%7C%40%3FbAA))
980;2807404026;Leganés;}eduFp|{U?bB@p@BbBAz@@v@OAk@?_A@E?cA@}@?eBBWAAy@Au@Au@?[Am@Ae@?Uj@ApA?PHX@BoAfA@tAAx@?;((}eduFp|{U?bB@p@BbBAz@@v@OAk@?_A@E?cA@}@?eBBWAAy@Au@Au@?[Am@Ae@?Uj@ApA?PHX@BoAfA@tAAx@?));((%7DeduFp%7C%7BU%3FbB%40p%40BbBAz%40%40v%40OAk%40%3F_A%40E%3FcA%40%7D%40%3FeBBWAAy%40Au%40Au%40%3F%5BAm%40Ae%40%3FUj%40ApA%3FPHX%40BoAfA%40tAAx%40%3F))
981;2807404027;Leganés;grduFnu{U@gAZAx@?lAA~ACbAAp@?NADvE?f@AZEXy@?uA@gAACnAYAQIqA?k@@CuB?y@?wB;((grduFnu{U@gAZAx@?lAA~ACbAAp@?NADvE?f@AZEXy@?uA@gAACnAYAQIqA?k@@CuB?y@?wB));((grduFnu%7BU%40gAZAx%40%3FlAA~ACbAAp%40%3FNADvE%3Ff%40AZEXy%40%3FuA%40gAACnAYAQIqA%3Fk%40%40CuB%3Fy%40%3FwB))
982;2807404028;Leganés;gjduFfi{U@pBBdE_BBmA@y@?[@CcBGaErAI~BMt@A;((gjduFfi{U@pBBdE_BBmA@y@?[@CcBGaErAI~BMt@A));((gjduFfi%7BU%40pBBdE_BBmA%40y%40%3F%5B%40CcBGaErAI~BMt%40A))
983;2807404029;Leganés;{rduFpe{U@OFUHQLUNMPEd@IjAM~ASp@GJE^Eh@Ch@@\@ZDB^Dj@BBJhAiBXFxAUCi@C]@gAHu@@_CLsAHEq@Em@?g@@G;(({rduFpe{U@OFUHQLUNMPEd@IjAM~ASp@GJE^Eh@Ch@@\@ZDB^Dj@BBJhAiBXFxAUCi@C]@gAHu@@_CLsAHEq@Em@?g@@G));((%7BrduFpe%7BU%40OFUHQLUNMPEd%40IjAM~ASp%40GJE%5EEh%40Ch%40%40%5C%40ZDB%5EDj%40BBJhAiBXFxAUCi%40C%5D%40gAHu%40%40_CLsAHEq%40Em%40%3Fg%40%40G))
984;2807404030;Leganés;mjduFxuzUx@`Jq@F_BRkALe@HQDOLMTIPGTANCo@?YGg@Ca@I_AAOIeAGu@AY`AUl@Ox@UZKvBu@;((mjduFxuzUx@`Jq@F_BRkALe@HQDOLMTIPGTANCo@?YGg@Ca@I_AAOIeAGu@AY`AUl@Ox@UZKvBu@));((mjduFxuzUx%40%60Jq%40F_BRkALe%40HQDOLMTIPGTANCo%40%3FYGg%40Ca%40I_AAOIeAGu%40AY%60AUl%40Ox%40UZKvBu%40))
985;2807404031;Leganés;weduF~g|UVDn@Fv@Jp@NpAVEx@Ef@ERI\MXOPSRIHQHQFa@HS?W?_@@a@?i@Ai@A_@AAeBCqED?~@Aj@?N@;((weduF~g|UVDn@Fv@Jp@NpAVEx@Ef@ERI\MXOPSRIHQHQFa@HS?W?_@@a@?i@Ai@A_@AAeBCqED?~@Aj@?N@));((weduF~g%7CUVDn%40Fv%40Jp%40NpAVEx%40Ef%40ERI%5CMXOPSRIHQHQFa%40HS%3FW%3F_%40%40a%40%3Fi%40Ai%40A_%40AAeBCqED%3F~%40Aj%40%3FN%40))
986;2807404032;Leganés;a}cuFn~{U?b@?v@?f@At@@d@C\Ad@C\Gn@qAWq@Ow@Ko@GWEAw@@{@CcBAq@?cBfA?\??x@t@@~B@;((a}cuFn~{U?b@?v@?f@At@@d@C\Ad@C\Gn@qAWq@Ow@Ko@GWEAw@@{@CcBAq@?cBfA?\??x@t@@~B@));((a%7DcuFn~%7BU%3Fb%40%3Fv%40%3Ff%40At%40%40d%40C%5CAd%40C%5CGn%40qAWq%40Ow%40Ko%40GWEAw%40%40%7B%40CcBAq%40%3FcBfA%3F%5C%3F%3Fx%40t%40%40~B%40))
987;2807404033;Leganés;{eduFzr{Ub@CZ?@?ZAvAUx@IFn@HbA@TBV@J@`@D`ADhA@|@_CAu@A?y@]?gA?DY@[?g@EwE;(({eduFzr{Ub@CZ?@?ZAvAUx@IFn@HbA@TBV@J@`@D`ADhA@|@_CAu@A?y@]?gA?DY@[?g@EwE));((%7BeduFzr%7BUb%40CZ%3F%40%3FZAvAUx%40IFn%40HbA%40TBV%40J%40%60%40D%60ADhA%40%7C%40_CAu%40A%3Fy%40%5D%3FgA%3FDY%40%5B%3Fg%40EwE))
988;2807404034;Leganés;aeduFbi{UZB\DVFj@R^ZLPNh@NfAHjAy@HwAT[@A?[?c@BO@q@?cA@CeEAqBfAI\Ah@BTB;((aeduFbi{UZB\DVFj@R^ZLPNh@NfAHjAy@HwAT[@A?[?c@BO@q@?cA@CeEAqBfAI\Ah@BTB));((aeduFbi%7BUZB%5CDVFj%40R%5EZLPNh%40NfAHjAy%40HwAT%5B%40A%3F%5B%3Fc%40BO%40q%40%3FcA%40CeEAqBfAI%5CAh%40BTB))
989;2807404035;Leganés;mzcuF~r|Ur@~@BnB@~Aw@@E?_@@q@D[Dm@Hi@F_@Fy@L_@FAk@CeAA{@LAXEb@K`AYp@S^QPEd@UPMTSJO;((mzcuF~r|Ur@~@BnB@~Aw@@E?_@@q@D[Dm@Hi@F_@Fy@L_@FAk@CeAA{@LAXEb@K`AYp@S^QPEd@UPMTSJO));((mzcuF~r%7CUr%40~%40BnB%40~Aw%40%40E%3F_%40%40q%40D%5BDm%40Hi%40F_%40Fy%40L_%40FAk%40CeAA%7B%40LAXEb%40K%60AYp%40S%5EQPEd%40UPMTSJO))
990;2807404036;Leganés;s}cuF`j|UFo@B]d@Fv@V@@PTJ\?RCj@An@E^Ep@It@G\KNURQLe@TQD_@Pq@RaAXc@JYDM@CcE^AV?R?`@IPGPIHIRSNQLYH]DSDg@Dy@;((s}cuF`j|UFo@B]d@Fv@V@@PTJ\?RCj@An@E^Ep@It@G\KNURQLe@TQD_@Pq@RaAXc@JYDM@CcE^AV?R?`@IPGPIHIRSNQLYH]DSDg@Dy@));((s%7DcuF%60j%7CUFo%40B%5Dd%40Fv%40V%40%40PTJ%5C%3FRCj%40An%40E%5EEp%40It%40G%5CKNURQLe%40TQD_%40Pq%40RaAXc%40JYDM%40CcE%5EAV%3FR%3F%60%40IPGPIHIRSNQLYH%5DDSDg%40Dy%40))
991;2807404037;Leganés;a}cuFr_|UjH?F`DBdADx@@HNlCJfBBj@F|A@d@?p@?DCzACl@]As@GqAGo@EA_BCoBs@_AF]Hu@Dq@D_@@o@Bk@?SK]QUAAw@We@G@e@B]Ae@@u@?g@?w@;((a}cuFr_|UjH?F`DBdADx@@HNlCJfBBj@F|A@d@?p@?DCzACl@]As@GqAGo@EA_BCoBs@_AF]Hu@Dq@D_@@o@Bk@?SK]QUAAw@We@G@e@B]Ae@@u@?g@?w@));((a%7DcuFr_%7CUjH%3FF%60DBdADx%40%40HNlCJfBBj%40F%7CA%40d%40%3Fp%40%3FDCzACl%40%5DAs%40GqAGo%40EA_BCoBs%40_AF%5DHu%40Dq%40D_%40%40o%40Bk%40%3FSK%5DQUAAw%40We%40G%40e%40B%5DAe%40%40u%40%3Fg%40%3Fw%40))
992;2807404038;Leganés;}scuF|p{UFrA@`AC~E@~AkH??c@A}@EiAEaAAa@AKCWAUIcAGo@r@M\IDGFI@Gl@GFLH?XVHUBEPGZI`@Cj@K@FDp@;((}scuF|p{UFrA@`AC~E@~AkH??c@A}@EiAEaAAa@AKCWAUIcAGo@r@M\IDGFI@Gl@GFLH?XVHUBEPGZI`@Cj@K@FDp@));((%7DscuF%7Cp%7BUFrA%40%60AC~E%40~AkH%3F%3Fc%40A%7D%40EiAEaAAa%40AKCWAUIcAGo%40r%40M%5CIDGFI%40Gl%40GFLH%3FXVHUBEPGZI%60%40Cj%40K%40FDp%40))
993;2807404039;Leganés;avcuFtd{UFh@Fp@RjBFn@NtAk@Ja@B[HQFCDITYWI?GMm@FAe@IcAGq@KqAAOC_@A[Cg@G[IUxB[HhAN?LHbAQ;((avcuFtd{UFh@Fp@RjBFn@NtAk@Ja@B[HQFCDITYWI?GMm@FAe@IcAGq@KqAAOC_@A[Cg@G[IUxB[HhAN?LHbAQ));((avcuFtd%7BUFh%40Fp%40RjBFn%40NtAk%40Ja%40B%5BHQFCDITYWI%3FGMm%40FAe%40IcAGq%40KqAAOC_%40A%5BCg%40G%5BIUxB%5BHhAN%3FLHbAQ))
994;2807404040;Leganés;ybduFt`{Ut@Dd@Hb@PZXT\HTFZBf@@ZB^@NJpAFp@HbA@d@AFGHEF]Hs@LIkAOgAOi@MQ_@[k@SWG]E[CGyAhBYKiACCEk@C_@;((ybduFt`{Ut@Dd@Hb@PZXT\HTFZBf@@ZB^@NJpAFp@HbA@d@AFGHEF]Hs@LIkAOgAOi@MQ_@[k@SWG]E[CGyAhBYKiACCEk@C_@));((ybduFt%60%7BUt%40Dd%40Hb%40PZXT%5CHTFZBf%40%40ZB%5E%40NJpAFp%40HbA%40d%40AFGHEF%5DHs%40LIkAOgAOi%40MQ_%40%5Bk%40SWG%5DE%5BCGyAhBYKiACCEk%40C_%40))
995;2807404041;Leganés;u{cuFpozU`@rBfAvEJ^XnBb@fEcAPMIO?IiAyBZU][Yc@Qe@Iu@E[E]Ai@Ai@B_@DKDy@aJd@Q^MtAe@vBs@h@Ot@U~@[b@K;((u{cuFpozU`@rBfAvEJ^XnBb@fEcAPMIO?IiAyBZU][Yc@Qe@Iu@E[E]Ai@Ai@B_@DKDy@aJd@Q^MtAe@vBs@h@Ot@U~@[b@K));((u%7BcuFpozU%60%40rBfAvEJ%5EXnBb%40fEcAPMIO%3FIiAyBZU%5D%5BYc%40Qe%40Iu%40E%5BE%5DAi%40Ai%40B_%40DKDy%40aJd%40Q%5EMtAe%40vBs%40h%40Ot%40U~%40%5Bb%40K))
996;2807405001;Leganés;smeuF|lzUF`C@`A@zA?p@FzECjAo@F{AJ_AFu@FkCNw@B}@Dc@EMc@oA@C{BAqAIeKx@ElAGt@@f@EnBE~@CrAGd@CjAIh@I;((smeuF|lzUF`C@`A@zA?p@FzECjAo@F{AJ_AFu@FkCNw@B}@Dc@EMc@oA@C{BAqAIeKx@ElAGt@@f@EnBE~@CrAGd@CjAIh@I));((smeuF%7ClzUF%60C%40%60A%40zA%3Fp%40FzECjAo%40F%7BAJ_AFu%40FkCNw%40B%7D%40Dc%40EMc%40oA%40C%7BBAqAIeKx%40ElAGt%40%40f%40EnBE~%40CrAGd%40CjAIh%40I))
997;2807405002;Leganés;sseuFjpyUf@|CNdAP~@VnBF^PhAVjBJfAJdAJzAF|@i@HkAHe@BsAF_ABoBDg@Du@AmAFy@DM_LUeLZEd@G\Al@CdAKNEv@SdD}@f@O;((sseuFjpyUf@|CNdAP~@VnBF^PhAVjBJfAJdAJzAF|@i@HkAHe@BsAF_ABoBDg@Du@AmAFy@DM_LUeLZEd@G\Al@CdAKNEv@SdD}@f@O));((sseuFjpyUf%40%7CCNdAP~%40VnBF%5EPhAVjBJfAJdAJzAF%7C%40i%40HkAHe%40BsAF_ABoBDg%40Du%40AmAFy%40DM_LUeLZEd%40G%5CAl%40CdAKNEv%40SdD%7D%40f%40O))
998;2807405003;Leganés;oyjuFxvuU\BlF\jBJPBhEZT@zRxAfHf@nRtAxBNH?lIh@pEX\BnRlAjLr@|SxAz@FdAH~E\?rANhBbEzNlHvW|@hCj@jAtM`SZp@t@dAx@fAeAFkBG{BKcCJqB\cAXb@zCPdAVjBb@zC}@XmA^i@P}Bp@cAZg@NeD|@w@RODeAJm@B]@e@F[DKqE?WEqGiIAqIA{N~@q@zAa@pB@pSVr[DvF`@`XT~N}D]uSeAu@EqHYcBGoYiAWCACAO}@yFaC_PoAkJsAuJCWCOe@yDm@oEm@_FM{@aEeZGc@oC{Rw@yFCUMy@_CaQCUGa@y@eD_@{AuCmLcB{L_AuGAIc@wN?IN@t@D;((oyjuFxvuU\BlF\jBJPBhEZT@zRxAfHf@nRtAxBNH?lIh@pEX\BnRlAjLr@|SxAz@FdAH~E\?rANhBbEzNlHvW|@hCj@jAtM`SZp@t@dAx@fAeAFkBG{BKcCJqB\cAXb@zCPdAVjBb@zC}@XmA^i@P}Bp@cAZg@NeD|@w@RODeAJm@B]@e@F[DKqE?WEqGiIAqIA{N~@q@zAa@pB@pSVr[DvF`@`XT~N}D]uSeAu@EqHYcBGoYiAWCACAO}@yFaC_PoAkJsAuJCWCOe@yDm@oEm@_FM{@aEeZGc@oC{Rw@yFCUMy@_CaQCUGa@y@eD_@{AuCmLcB{L_AuGAIc@wN?IN@t@D));((oyjuFxvuU%5CBlF%5CjBJPBhEZT%40zRxAfHf%40nRtAxBNH%3FlIh%40pEX%5CBnRlAjLr%40%7CSxAz%40FdAH~E%5C%3FrANhBbEzNlHvW%7C%40hCj%40jAtM%60SZp%40t%40dAx%40fAeAFkBG%7BBKcCJqB%5CcAXb%40zCPdAVjBb%40zC%7D%40XmA%5Ei%40P%7DBp%40cAZg%40NeD%7C%40w%40RODeAJm%40B%5D%40e%40F%5BDKqE%3FWEqGiIAqIA%7BN~%40q%40zAa%40pB%40pSVr%5BDvF%60%40%60XT~N%7DD%5DuSeAu%40EqHYcBGoYiAWCACAO%7D%40yFaC_PoAkJsAuJCWCOe%40yDm%40oEm%40_FM%7B%40aEeZGc%40oC%7BRw%40yFCUMy%40_CaQCUGa%40y%40eD_%40%7BAuCmLcB%7BL_AuGAIc%40wN%3FIN%40t%40D))
999;2807405004;Leganés;caeuFlhzU~@Wl@OTG|Ag@TtAF`@NG^hCcEnAOXMf@Hb@\fCDh@RnCgB\oARc@HQCSAi@Di@L}AN{ATBkAG{E?q@A{AAaAGaC~AYFAnA[`@M`AWt@U|@[;((caeuFlhzU~@Wl@OTG|Ag@TtAF`@NG^hCcEnAOXMf@Hb@\fCDh@RnCgB\oARc@HQCSAi@Di@L}AN{ATBkAG{E?q@A{AAaAGaC~AYFAnA[`@M`AWt@U|@[));((caeuFlhzU~%40Wl%40OTG%7CAg%40TtAF%60%40NG%5EhCcEnAOXMf%40Hb%40%5CfCDh%40RnCgB%5CoARc%40HQCSAi%40Di%40L%7DAN%7BATBkAG%7BE%3Fq%40A%7BAAaAGaC~AYFAnA%5B%60%40M%60AWt%40U%7C%40%5B))
1000;2807405005;Leganés;udeuFxxyUJp@`@jCb@pCTjBHv@}@Zu@TaAVa@LoAZG@_BXG}@K{AKeAKgA^KrAa@\Kc@wCi@oDn@Qb@Mr@W`@`CzAc@;((udeuFxxyUJp@`@jCb@pCTjBHv@}@Zu@TaAVa@LoAZG@_BXG}@K{AKeAKgA^KrAa@\Kc@wCi@oDn@Qb@Mr@W`@`CzAc@));((udeuFxxyUJp%40%60%40jCb%40pCTjBHv%40%7D%40Zu%40TaAVa%40LoAZG%40_BXG%7D%40K%7BAKeAKgA%5EKrAa%40%5CKc%40wCi%40oDn%40Qb%40Mr%40W%60%40%60CzAc%40))
1001;2807405006;Leganés;ivduF|nyUTtAt@bFZhCDVb@vCO?WFgAZ_AXyAd@}Af@UFm@N_AVIw@UkBc@qCa@kCbBe@BVdF}Ao@aE`D_A;((ivduF|nyUTtAt@bFZhCDVb@vCO?WFgAZ_AXyAd@}Af@UFm@N_AVIw@UkBc@qCa@kCbBe@BVdF}Ao@aE`D_A));((ivduF%7CnyUTtAt%40bFZhCDVb%40vCO%3FWFgAZ_AXyAd%40%7DAf%40UFm%40N_AVIw%40UkBc%40qCa%40kCbBe%40BVdF%7DAo%40aE%60D_A))
1002;2807405007;Leganés;s~euFdkvUlIl@hTzAfAHn@jBdJvWbFzNFHlBfCj@t@??DDrAdBbBzBxEhG?@LRbB~CT`@T`@|@`BdApBhArBDHFJ~BlEdB`DdCrEFLLVzBr@vFfBB@tNpEbBj@nErAnF`BvC~@wC_AvC~@\Z??OVsHbJ]j@[l@Qf@cBxE_BtEAF}C|IuA|D????mArDv@h@`BlA`@ZXhA|@nDd@nB`@rBA?m@`BYx@?@?@}@q@}@o@}@o@_Aq@WQe@]}@o@o@c@ULUJc@@iBvFk@vAA_@Ga@Me@GOEKq@m@kE}KkDmIiA\y@HwDF{D@A_BB_FAaAGsAEq@AGOuAGo@SkBGq@Gi@c@gEYoBK_@gAwEa@sB_@cBAE[iB??e@wCS_B_@sBg@yBmAmD??qAkD??_C{E{BcC??}@w@??{BqByBcCy@gAu@eA[q@uMaSk@kA}@iCmHwWcE{NOiB?sA;((s~euFdkvUlIl@hTzAfAHn@jBdJvWbFzNFHlBfCj@t@??DDrAdBbBzBxEhG?@LRbB~CT`@T`@|@`BdApBhArBDHFJ~BlEdB`DdCrEFLLVzBr@vFfBB@tNpEbBj@nErAnF`BvC~@wC_AvC~@\Z??OVsHbJ]j@[l@Qf@cBxE_BtEAF}C|IuA|D????mArDv@h@`BlA`@ZXhA|@nDd@nB`@rBA?m@`BYx@?@?@}@q@}@o@}@o@_Aq@WQe@]}@o@o@c@ULUJc@@iBvFk@vAA_@Ga@Me@GOEKq@m@kE}KkDmIiA\y@HwDF{D@A_BB_FAaAGsAEq@AGOuAGo@SkBGq@Gi@c@gEYoBK_@gAwEa@sB_@cBAE[iB??e@wCS_B_@sBg@yBmAmD??qAkD??_C{E{BcC??}@w@??{BqByBcCy@gAu@eA[q@uMaSk@kA}@iCmHwWcE{NOiB?sA));((s~euFdkvUlIl%40hTzAfAHn%40jBdJvWbFzNFHlBfCj%40t%40%3F%3FDDrAdBbBzBxEhG%3F%40LRbB~CT%60%40T%60%40%7C%40%60BdApBhArBDHFJ~BlEdB%60DdCrEFLLVzBr%40vFfBB%40tNpEbBj%40nErAnF%60BvC~%40wC_AvC~%40%5CZ%3F%3FOVsHbJ%5Dj%40%5Bl%40Qf%40cBxE_BtEAF%7DC%7CIuA%7CD%3F%3F%3F%3FmArDv%40h%40%60BlA%60%40ZXhA%7C%40nDd%40nB%60%40rBA%3Fm%40%60BYx%40%3F%40%3F%40%7D%40q%40%7D%40o%40%7D%40o%40_Aq%40WQe%40%5D%7D%40o%40o%40c%40ULUJc%40%40iBvFk%40vAA_%40Ga%40Me%40GOEKq%40m%40kE%7DKkDmIiA%5Cy%40HwDF%7BD%40A_BB_FAaAGsAEq%40AGOuAGo%40SkBGq%40Gi%40c%40gEYoBK_%40gAwEa%40sB_%40cBAE%5BiB%3F%3Fe%40wCS_B_%40sBg%40yBmAmD%3F%3FqAkD%3F%3F_C%7BE%7BBcC%3F%3F%7D%40w%40%3F%3F%7BBqByBcCy%40gAu%40eA%5Bq%40uMaSk%40kA%7D%40iCmHwWcE%7BNOiB%3FsA))
1003;2807405008;Leganés;exduFnzxUxBbCzBpB??}Bz@aCv@_ATm@LK@eAZWHaAVy@Rw@VWHm@TYFc@{CWkBQeAc@{CbAYpB]bCKzBJjBFdAG;((exduFnzxUxBbCzBpB??}Bz@aCv@_ATm@LK@eAZWHaAVy@Rw@VWHm@TYFc@{CWkBQeAc@{CbAYpB]bCKzBJjBFdAG));((exduFnzxUxBbCzBpB%3F%3F%7DBz%40aCv%40_ATm%40LK%40eAZWHaAVy%40Rw%40VWHm%40TYFc%40%7BCWkBQeAc%40%7BCbAYpB%5DbCKzBJjBFdAG))
1004;2807405009;Leganés;ulfuFp}zUS?kDBE?kDBCwI?_FCaIfDCHxI|DKHfP;((ulfuFp}zUS?kDBE?kDBCwI?_FCaIfDCHxI|DKHfP));((ulfuFp%7DzUS%3FkDBE%3FkDBCwI%3F_FCaIfDCHxI%7CDKHfP))
1005;2807405010;Leganés;kxfuFrdyUExM?dE@lF?\B`I?~EBvIiD@oDB_FFWs[AqS`@qBp@{AzN_A;((kxfuFrdyUExM?dE@lF?\B`I?~EBvIiD@oDB_FFWs[AqS`@qBp@{AzN_A));((kxfuFrdyUExM%3FdE%40lF%3F%5CB%60I%3F~EBvIiD%40oDB_FFWs%5BAqS%60%40qBp%40%7BAzN_A))
1006;2807405011;Leganés;klfuFxu|Uc@KqDw@{A]}@QAgOAqIAcFCyIAsFjDCD?L~XfEABjQOxJ;((klfuFxu|Uc@KqDw@{A]}@QAgOAqIAcFCyIAsFjDCD?L~XfEABjQOxJ));((klfuFxu%7CUc%40KqDw%40%7BA%5D%7D%40QAgOAqIAcFCyIAsFjDCD%3FL~XfEABjQOxJ))
1007;2807405012;Leganés;gxfuFx}zU@rFBxI@bF@pI@fOwAWcB]eCYcDOa@CU_Oa@aXEwF~EGnDChDA;((gxfuFx}zU@rFBxI@bF@pI@fOwAWcB]eCYcDOa@CU_Oa@aXEwF~EGnDChDA));((gxfuFx%7DzU%40rFBxI%40bF%40pI%40fOwAWcB%5DeCYcDOa%40CU_Oa%40aXEwF~EGnDChDA))
1008;2807405013;Leganés;azduFtezUxAe@~@YfA[VGN?c@wCEW[iCu@cFUuA?Ca@iCSuAO_A`Cw@|B{@|@v@??zBbC~BzE??pAjD??lAlDf@xB^rBR~Ad@vC??ZhB@D^bBc@J_AZu@Ti@NwBr@uAd@_@Le@PwBt@[Jy@Tm@NaATk@Ne@NgAVk@P[LYNKFSoCEi@]gCIc@Lg@NYbEoA_@iCOFGa@UuA;((azduFtezUxAe@~@YfA[VGN?c@wCEW[iCu@cFUuA?Ca@iCSuAO_A`Cw@|B{@|@v@??zBbC~BzE??pAjD??lAlDf@xB^rBR~Ad@vC??ZhB@D^bBc@J_AZu@Ti@NwBr@uAd@_@Le@PwBt@[Jy@Tm@NaATk@Ne@NgAVk@P[LYNKFSoCEi@]gCIc@Lg@NYbEoA_@iCOFGa@UuA));((azduFtezUxAe%40~%40YfA%5BVGN%3Fc%40wCEW%5BiCu%40cFUuA%3FCa%40iCSuAO_A%60Cw%40%7CB%7B%40%7C%40v%40%3F%3FzBbC~BzE%3F%3FpAjD%3F%3FlAlDf%40xB%5ErBR~Ad%40vC%3F%3FZhB%40D%5EbBc%40J_AZu%40Ti%40NwBr%40uAd%40_%40Le%40PwBt%40%5BJy%40Tm%40NaATk%40Ne%40NgAVk%40P%5BLYNKFSoCEi%40%5DgCIc%40Lg%40NYbEoA_%40iCOFGa%40UuA))
1009;2807405014;Leganés;{geuFpkyUHp@TxAFZ\zB^bC{Ab@a@aCs@Vc@Lo@Ph@nDb@vC]JsA`@_@JWkBQiAG_@WoBQ_AOeAg@}CbA[|Bq@h@QlA_@|@Y;(({geuFpkyUHp@TxAFZ\zB^bC{Ab@a@aCs@Vc@Lo@Ph@nDb@vC]JsA`@_@JWkBQiAG_@WoBQ_AOeAg@}CbA[|Bq@h@QlA_@|@Y));((%7BgeuFpkyUHp%40TxAFZ%5CzB%5EbC%7BAb%40a%40aCs%40Vc%40Lo%40Ph%40nDb%40vC%5DJsA%60%40_%40JWkBQiAG_%40WoBQ_AOeAg%40%7DCbA%5B%7CBq%40h%40QlA_%40%7C%40Y))
1010;2807405015;Leganés;oxduFxeyUN~@RtA`@hC?BaD~@n@`EeF|ACWcBd@Kq@_@cC]{BG[UyAIq@XGl@UVIv@Wx@S`AWVIdA[JAl@M~@U;((oxduFxeyUN~@RtA`@hC?BaD~@n@`EeF|ACWcBd@Kq@_@cC]{BG[UyAIq@XGl@UVIv@Wx@S`AWVIdA[JAl@M~@U));((oxduFxeyUN~%40RtA%60%40hC%3FBaD~%40n%40%60EeF%7CACWcBd%40Kq%40_%40cC%5D%7BBG%5BUyAIq%40XGl%40UVIv%40Wx%40S%60AWVIdA%5BJAl%40M~%40U))
1011;2807405016;Leganés;ulfuFp}zUvCCnEBBzB?BBjBRfQAXAvC@`E\jF`@~B^pA\t@cAb@_Ad@}@b@u@V}@JwBScAQC?NyJCkQgE@M_YjDCR?;((ulfuFp}zUvCCnEBBzB?BBjBRfQAXAvC@`E\jF`@~B^pA\t@cAb@_Ad@}@b@u@V}@JwBScAQC?NyJCkQgE@M_YjDCR?));((ulfuFp%7DzUvCCnEBBzB%3FBBjBRfQAXAvC%40%60E%5CjF%60%40~B%5EpA%5Ct%40cAb%40_Ad%40%7D%40b%40u%40V%7D%40JwBScAQC%3FNyJCkQgE%40M_YjDCR%3F))
1012;2807405017;Leganés;kxfuFrdyUpI@hI@DpG?VJpETdLL~KHdK@pAoECwCBIgP}DJIyIgDB?]AmF?eEDyM;((kxfuFrdyUpI@hI@DpG?VJpETdLL~KHdK@pAoECwCBIgP}DJIyIgDB?]AmF?eEDyM));((kxfuFrdyUpI%40hI%40DpG%3FVJpETdLL~KHdK%40pAoECwCBIgP%7DDJIyIgDB%3F%5DAmF%3FeEDyM))
1013;2807405018;Leganés;egbuFt{{U??XRZVPDVGXEv@}BbBvCa@jAVK^WlBy@\Of@fAVf@\r@kBzF{CfJ?@a@sBe@oB}@oDYiAa@[aBmAw@i@lAsD??;((egbuFt{{U??XRZVPDVGXEv@}BbBvCa@jAVK^WlBy@\Of@fAVf@\r@kBzF{CfJ?@a@sBe@oB}@oDYiAa@[aBmAw@i@lAsD??));((egbuFt%7B%7BU%3F%3FXRZVPDVGXEv%40%7DBbBvCa%40jAVK%5EWlBy%40%5COf%40fAVf%40%5Cr%40kBzF%7BCfJ%3F%40a%40sBe%40oB%7D%40oDYiAa%40%5BaBmAw%40i%40lAsD%3F%3F))
1014;2807405019;Leganés;q_buFxj{Un@\nArAxBfCxB~DhBnEjBnHtCbLtAnF}KvFcBfAiBcCgB{BqBeC_@g@???AXy@l@aB@??AzCgJjB{F]s@Wg@g@gA]NmBx@_@VWJ`@kAcBwCw@|BYDWFQE[WYS????tA}D|C}I;((q_buFxj{Un@\nArAxBfCxB~DhBnEjBnHtCbLtAnF}KvFcBfAiBcCgB{BqBeC_@g@???AXy@l@aB@??AzCgJjB{F]s@Wg@g@gA]NmBx@_@VWJ`@kAcBwCw@|BYDWFQE[WYS????tA}D|C}I));((q_buFxj%7BUn%40%5CnArAxBfCxB~DhBnEjBnHtCbLtAnF%7DKvFcBfAiBcCgB%7BBqBeC_%40g%40%3F%3F%3FAXy%40l%40aB%40%3F%3FAzCgJjB%7BF%5Ds%40Wg%40g%40gA%5DNmBx%40_%40VWJ%60%40kAcBwCw%40%7CBYDWFQE%5BWYS%3F%3F%3F%3FtA%7DD%7CC%7DI))
